index,income_total,income_type,gender,car,reality,child_num,edu_type,family_type,house_type,FLAG_MOBIL,phone_case,email,occyp_type,family_size,begin_month,YEARS_BIRTH,ADD_DAYS_BIRTH,YEARS_EMPLOYED,ADD_DAYS_EMPLOYED,credit
23441,157500.0,Pensioner,F,Y,Y,0,Secondary / secondary special,Married,House / apartment,1,0,0,,2.0,-41.0,62,93,unemployed,unemployed,2.0
23442,135000.0,Working,F,N,Y,0,Secondary / secondary special,Married,House / apartment,1,3,0,Managers,2.0,-23.0,55,226,8,172,2.0
23443,135000.0,Working,M,N,Y,0,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2.0,-31.0,54,75,4,111,0.0
23444,135000.0,Working,M,Y,N,1,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,3.0,-14.0,51,319,5,90,2.0
23445,180000.0,Commercial associate,M,N,Y,0,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2.0,-60.0,59,319,2,34,2.0
23446,97731.0,Working,F,N,N,0,Higher education,Single / not married,With parents,1,2,0,,1.0,-10.0,24,35,2,197,1.0
23447,202500.0,Commercial associate,F,N,Y,0,Higher education,Married,House / apartment,1,3,0,Managers,2.0,-30.0,35,197,6,18,2.0
23448,180000.0,Commercial associate,F,N,Y,0,Secondary / secondary special,Married,House / apartment,1,1,0,,2.0,-48.0,28,218,6,74,1.0
23449,90000.0,Working,M,N,N,0,Secondary / secondary special,Married,Municipal apartment,1,3,0,Laborers,2.0,-7.0,36,194,7,274,1.0
23450,292500.0,Working,F,N,Y,0,Higher education,Single / not married,House / apartment,1,1,1,Managers,1.0,-26.0,47,233,4,202,0.0
23451,225000.0,Commercial associate,M,Y,N,0,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2.0,-27.0,48,242,6,294,2.0
23452,126000.0,Working,F,Y,N,0,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2.0,-8.0,52,117,9,244,0.0
23453,225000.0,Working,F,N,Y,2,Higher education,Married,House / apartment,1,1,0,Core staff,4.0,-6.0,37,95,15,236,0.0
23454,90000.0,Pensioner,F,N,Y,0,Secondary / secondary special,Married,House / apartment,1,0,0,,2.0,-45.0,67,210,unemployed,unemployed,0.0
23455,157500.0,State servant,F,N,Y,1,Secondary / secondary special,Single / not married,House / apartment,1,0,0,Waiters/barmen staff,2.0,-40.0,34,266,3,255,0.0
23456,225000.0,Working,M,Y,Y,0,Higher education,Single / not married,With parents,1,3,0,,1.0,-7.0,25,319,1,298,1.0
23457,90000.0,Working,F,N,N,2,Secondary / secondary special,Married,House / apartment,1,2,0,,4.0,-25.0,32,183,0,96,2.0
23458,292500.0,Commercial associate,F,Y,Y,2,Higher education,Married,House / apartment,1,0,0,Sales staff,4.0,-28.0,38,88,8,101,1.0
23459,112500.0,Working,M,Y,Y,1,Secondary / secondary special,Married,House / apartment,1,0,0,Drivers,3.0,-13.0,46,277,0,243,1.0
23460,90000.0,Working,F,N,Y,1,Higher education,Married,House / apartment,1,1,0,High skill tech staff,3.0,-15.0,31,259,9,323,2.0
23461,81000.0,Working,F,N,Y,0,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,,2.0,-32.0,51,211,27,362,1.0
23462,135000.0,Commercial associate,F,Y,Y,0,Higher education,Married,House / apartment,1,0,0,Managers,2.0,-15.0,46,159,3,276,1.0
23463,180000.0,Commercial associate,M,Y,Y,0,Secondary / secondary special,Married,House / apartment,1,0,0,Core staff,2.0,-17.0,44,184,22,176,0.0
23464,135000.0,Working,F,Y,N,0,Secondary / secondary special,Widow,House / apartment,1,3,0,Core staff,1.0,-13.0,63,229,9,97,0.0
23465,135000.0,Pensioner,F,Y,N,0,Secondary / secondary special,Married,House / apartment,1,1,1,,2.0,-36.0,55,65,unemployed,unemployed,2.0
23466,540000.0,Commercial associate,F,Y,Y,0,Higher education,Married,House / apartment,1,1,0,,2.0,-47.0,43,7,0,185,2.0
23467,337500.0,Working,F,Y,N,0,Secondary / secondary special,Single / not married,House / apartment,1,2,1,,1.0,-49.0,26,276,0,303,2.0
23468,90000.0,State servant,F,N,Y,0,Secondary / secondary special,Separated,House / apartment,1,0,0,,1.0,-1.0,39,36,0,302,0.0
23469,225000.0,Working,F,N,Y,0,Secondary / secondary special,Married,House / apartment,1,0,0,Cleaning staff,2.0,-1.0,56,265,1,78,0.0
23470,135000.0,Pensioner,M,Y,N,0,Secondary / secondary special,Married,House / apartment,1,1,0,,2.0,-8.0,39,165,unemployed,unemployed,0.0
23471,247500.0,Pensioner,F,N,Y,0,Secondary / secondary special,Single / not married,House / apartment,1,0,0,,1.0,-15.0,63,285,unemployed,unemployed,2.0
23472,121500.0,Working,F,N,Y,0,Secondary / secondary special,Widow,House / apartment,1,3,0,,1.0,-2.0,47,277,6,227,0.0
23473,157500.0,Commercial associate,F,N,N,0,Secondary / secondary special,Married,House / apartment,1,0,0,Accountants,2.0,-33.0,53,108,10,30,2.0
23474,112500.0,Working,F,N,Y,0,Secondary / secondary special,Widow,House / apartment,1,2,0,,1.0,-9.0,61,168,2,165,2.0
23475,243000.0,Working,F,Y,Y,0,Secondary / secondary special,Single / not married,House / apartment,1,0,0,Sales staff,1.0,-32.0,40,116,5,232,1.0
23476,90000.0,State servant,F,N,Y,0,Secondary / secondary special,Separated,Municipal apartment,1,0,0,High skill tech staff,1.0,-1.0,44,252,9,104,0.0
23477,135000.0,Commercial associate,F,N,N,0,Secondary / secondary special,Married,House / apartment,1,0,1,Secretaries,2.0,-44.0,56,285,5,22,2.0
23478,90000.0,Working,F,N,N,0,Secondary / secondary special,Married,House / apartment,1,0,0,Cooking staff,2.0,-35.0,38,258,0,298,2.0
23479,135000.0,Commercial associate,F,N,N,0,Secondary / secondary special,Widow,House / apartment,1,0,0,,1.0,-33.0,54,259,0,276,0.0
23480,72000.0,Pensioner,F,N,Y,0,Secondary / secondary special,Married,House / apartment,1,0,0,,2.0,-8.0,60,8,unemployed,unemployed,2.0
23481,121500.0,Working,F,N,Y,0,Secondary / secondary special,Widow,House / apartment,1,3,0,,1.0,-18.0,47,277,6,227,0.0
23482,135000.0,Commercial associate,M,N,Y,0,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2.0,-50.0,47,24,21,82,2.0
23483,270000.0,Commercial associate,M,Y,N,0,Secondary / secondary special,Single / not married,House / apartment,1,3,0,Drivers,1.0,-4.0,36,278,3,309,2.0
23484,126000.0,Pensioner,F,N,N,0,Secondary / secondary special,Married,House / apartment,1,0,0,,2.0,-43.0,59,340,unemployed,unemployed,2.0
23485,112500.0,Commercial associate,F,Y,Y,1,Secondary / secondary special,Separated,House / apartment,1,0,0,,2.0,-9.0,35,121,1,344,2.0
23486,135000.0,Working,M,N,Y,1,Secondary / secondary special,Married,Rented apartment,1,3,0,Laborers,3.0,-51.0,28,194,7,187,2.0
23487,180000.0,Commercial associate,M,N,Y,0,Incomplete higher,Married,House / apartment,1,2,0,Core staff,2.0,-32.0,54,99,3,3,2.0
23488,180000.0,Commercial associate,M,N,N,0,Higher education,Married,House / apartment,1,1,0,Cooking staff,2.0,-19.0,29,95,4,67,0.0
23489,270000.0,Working,M,N,Y,2,Secondary / secondary special,Single / not married,House / apartment,1,0,0,Laborers,3.0,-24.0,31,190,11,4,1.0
23490,135000.0,Pensioner,F,N,N,0,Secondary / secondary special,Married,House / apartment,1,0,0,,2.0,-11.0,63,150,unemployed,unemployed,1.0
23491,157500.0,Pensioner,F,N,Y,0,Secondary / secondary special,Married,House / apartment,1,1,0,,2.0,-60.0,56,138,unemployed,unemployed,2.0
23492,202500.0,Working,F,Y,Y,2,Secondary / secondary special,Married,House / apartment,1,0,0,Medicine staff,4.0,-9.0,36,1,3,127,2.0
23493,202500.0,Working,F,N,Y,0,Secondary / secondary special,Separated,House / apartment,1,0,0,Core staff,1.0,-40.0,38,50,2,174,2.0
23494,121500.0,Pensioner,F,N,Y,0,Higher education,Widow,House / apartment,1,0,0,,1.0,-25.0,66,141,unemployed,unemployed,2.0
23495,157500.0,Working,M,N,N,0,Secondary / secondary special,Married,House / apartment,1,0,0,Security staff,2.0,-3.0,37,234,7,341,1.0
23496,90000.0,Pensioner,F,Y,Y,0,Secondary / secondary special,Widow,House / apartment,1,0,0,,1.0,-14.0,60,73,unemployed,unemployed,0.0
23497,360000.0,Working,M,Y,Y,0,Secondary / secondary special,Married,House / apartment,1,3,0,High skill tech staff,2.0,-11.0,58,88,5,232,0.0
23498,112500.0,Pensioner,F,N,Y,0,Secondary / secondary special,Widow,House / apartment,1,1,0,,1.0,-43.0,62,339,unemployed,unemployed,2.0
23499,90000.0,Commercial associate,F,N,N,0,Secondary / secondary special,Civil marriage,House / apartment,1,2,0,,2.0,-18.0,38,339,19,314,2.0
23500,261000.0,Commercial associate,F,N,Y,0,Secondary / secondary special,Single / not married,House / apartment,1,1,1,Laborers,1.0,-13.0,23,82,2,217,0.0
23501,135000.0,Pensioner,F,N,N,0,Secondary / secondary special,Married,House / apartment,1,0,0,,2.0,-1.0,61,68,unemployed,unemployed,0.0
23502,121500.0,Working,M,N,N,3,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,5.0,-5.0,37,240,0,212,1.0
23503,99000.0,Pensioner,F,N,Y,0,Secondary / secondary special,Married,House / apartment,1,1,0,,2.0,-50.0,62,27,unemployed,unemployed,0.0
23504,180000.0,Working,M,Y,Y,1,Higher education,Married,House / apartment,1,0,0,Managers,3.0,-40.0,38,212,4,340,1.0
23505,54000.0,Commercial associate,F,N,Y,2,Higher education,Married,House / apartment,1,3,0,Sales staff,4.0,-12.0,35,316,0,316,2.0
23506,315000.0,Working,F,N,Y,1,Secondary / secondary special,Married,House / apartment,1,1,0,Core staff,3.0,-41.0,44,299,11,327,2.0
23507,202500.0,Working,F,N,Y,0,Secondary / secondary special,Married,House / apartment,1,0,0,High skill tech staff,2.0,-25.0,53,86,17,21,2.0
23508,135000.0,Working,M,N,N,0,Secondary / secondary special,Civil marriage,House / apartment,1,3,0,,2.0,-39.0,34,305,15,232,1.0
23509,324000.0,Commercial associate,F,Y,N,1,Higher education,Married,Rented apartment,1,0,0,Sales staff,3.0,-59.0,49,309,3,127,2.0
23510,180000.0,Working,F,Y,N,0,Incomplete higher,Married,With parents,1,0,0,Managers,2.0,-8.0,29,239,2,32,0.0
23511,126000.0,Working,F,N,Y,0,Secondary / secondary special,Married,House / apartment,1,3,0,High skill tech staff,2.0,-43.0,62,181,6,44,2.0
23512,157500.0,Working,F,Y,Y,0,Higher education,Single / not married,House / apartment,1,0,0,Core staff,1.0,-56.0,27,320,1,208,2.0
23513,90000.0,Working,F,N,Y,0,Higher education,Married,House / apartment,1,3,0,Medicine staff,2.0,-2.0,31,195,0,140,0.0
23514,328500.0,Commercial associate,F,Y,N,0,Secondary / secondary special,Married,House / apartment,1,0,0,Realty agents,2.0,-7.0,34,281,5,175,0.0
23515,225000.0,Working,F,Y,Y,0,Secondary / secondary special,Married,House / apartment,1,1,0,High skill tech staff,2.0,-34.0,48,2,4,291,2.0
23516,315000.0,Working,M,Y,Y,0,Higher education,Married,House / apartment,1,0,0,Managers,2.0,-16.0,42,256,9,52,2.0
23517,112500.0,Working,M,Y,Y,0,Secondary / secondary special,Single / not married,House / apartment,1,0,1,,1.0,-20.0,23,340,0,198,2.0
23518,135000.0,Working,M,N,N,1,Secondary / secondary special,Married,House / apartment,1,0,0,Low-skill Laborers,3.0,-21.0,34,136,6,349,2.0
23519,81000.0,Working,F,N,Y,0,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2.0,-43.0,46,150,1,198,2.0
23520,135000.0,Commercial associate,M,N,N,2,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,4.0,-23.0,27,279,4,159,2.0
23521,225000.0,Working,F,N,N,2,Secondary / secondary special,Married,With parents,1,0,0,Sales staff,4.0,-6.0,33,199,6,171,1.0
23522,135000.0,Working,F,N,Y,0,Secondary / secondary special,Married,House / apartment,1,1,0,Managers,2.0,-42.0,40,173,1,261,1.0
23523,180000.0,Working,F,Y,Y,0,Secondary / secondary special,Married,House / apartment,1,0,0,Private service staff,2.0,-5.0,35,364,3,317,1.0
23524,157500.0,Working,M,N,N,0,Secondary / secondary special,Married,House / apartment,1,1,0,Managers,2.0,-3.0,47,185,9,311,1.0
23525,67500.0,Working,F,Y,Y,1,Secondary / secondary special,Married,House / apartment,1,1,1,Laborers,3.0,-13.0,35,46,2,201,2.0
23526,360000.0,Commercial associate,M,Y,Y,1,Secondary / secondary special,Married,House / apartment,1,0,0,Sales staff,3.0,-40.0,46,357,5,157,1.0
23527,202500.0,Working,F,N,Y,0,Secondary / secondary special,Separated,House / apartment,1,0,0,Laborers,1.0,-6.0,42,3,3,11,1.0
23528,135000.0,Commercial associate,M,Y,Y,0,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2.0,-16.0,48,258,3,99,0.0
23529,157500.0,Commercial associate,F,N,N,0,Incomplete higher,Married,House / apartment,1,3,0,High skill tech staff,2.0,-16.0,55,330,13,300,2.0
23530,180000.0,Working,M,N,N,0,Secondary / secondary special,Married,House / apartment,1,3,0,Laborers,2.0,-52.0,52,311,13,222,0.0
23531,225000.0,Commercial associate,M,N,Y,2,Higher education,Married,House / apartment,1,3,0,,4.0,-37.0,34,295,2,154,2.0
23532,270000.0,Pensioner,F,N,Y,0,Secondary / secondary special,Single / not married,House / apartment,1,0,0,,1.0,-37.0,60,130,unemployed,unemployed,2.0
23533,37800.0,Pensioner,F,N,Y,3,Secondary / secondary special,Married,House / apartment,1,0,0,,5.0,-18.0,35,239,unemployed,unemployed,1.0
23534,135000.0,Commercial associate,M,Y,N,0,Secondary / secondary special,Married,House / apartment,1,2,0,Drivers,2.0,-30.0,52,68,10,282,1.0
23535,63000.0,Working,M,N,Y,1,Secondary / secondary special,Single / not married,House / apartment,1,0,0,,2.0,-8.0,39,212,2,22,1.0
23536,135000.0,Pensioner,F,N,Y,0,Secondary / secondary special,Single / not married,House / apartment,1,1,0,,1.0,-52.0,65,214,unemployed,unemployed,1.0
23537,184500.0,Working,F,Y,N,1,Higher education,Separated,With parents,1,2,0,Core staff,2.0,0.0,36,298,12,67,0.0
23538,202500.0,Working,F,N,Y,0,Higher education,Single / not married,House / apartment,1,3,0,Core staff,1.0,-22.0,42,268,21,121,2.0
23539,211500.0,Working,F,N,Y,1,Higher education,Married,House / apartment,1,0,0,Core staff,3.0,-17.0,34,32,6,140,1.0
23540,216000.0,Working,M,Y,Y,1,Secondary / secondary special,Married,Rented apartment,1,0,0,Laborers,3.0,-21.0,46,261,3,362,1.0
23541,135000.0,Working,F,N,Y,0,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2.0,-48.0,49,156,5,312,1.0
23542,180000.0,Working,M,N,N,0,Secondary / secondary special,Civil marriage,House / apartment,1,1,0,Laborers,2.0,-21.0,28,84,2,13,2.0
23543,351000.0,Commercial associate,M,Y,N,1,Secondary / secondary special,Married,House / apartment,1,0,0,Private service staff,3.0,-22.0,44,83,23,84,2.0
23544,157500.0,Working,F,N,N,0,Higher education,Civil marriage,With parents,1,0,0,Accountants,2.0,-9.0,36,91,0,201,2.0
23545,144000.0,Working,F,Y,Y,2,Secondary / secondary special,Married,House / apartment,1,3,0,Laborers,4.0,-36.0,32,0,10,223,1.0
23546,157500.0,Commercial associate,F,N,Y,0,Secondary / secondary special,Widow,House / apartment,1,0,0,Accountants,1.0,-28.0,59,256,13,344,1.0
23547,270000.0,Commercial associate,M,Y,Y,2,Higher education,Married,House / apartment,1,0,0,,4.0,-60.0,43,293,2,260,2.0
23548,67500.0,Working,F,N,Y,1,Secondary / secondary special,Separated,House / apartment,1,3,0,Accountants,2.0,-5.0,30,176,5,262,0.0
23549,315000.0,Commercial associate,F,N,Y,1,Secondary / secondary special,Separated,Municipal apartment,1,1,0,Cleaning staff,2.0,-31.0,51,179,5,17,2.0
23550,157500.0,Working,F,Y,N,2,Secondary / secondary special,Married,House / apartment,1,1,0,Accountants,4.0,-2.0,33,299,12,254,0.0
23551,135000.0,Working,F,N,Y,0,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2.0,-32.0,54,134,6,250,0.0
23552,225000.0,State servant,F,Y,N,0,Higher education,Married,House / apartment,1,0,0,,2.0,-33.0,26,209,6,288,1.0
23553,112500.0,Pensioner,F,N,Y,0,Secondary / secondary special,Widow,House / apartment,1,0,0,,1.0,-8.0,64,210,unemployed,unemployed,0.0
23554,225000.0,Commercial associate,M,N,Y,0,Higher education,Single / not married,House / apartment,1,0,0,Sales staff,1.0,-31.0,27,327,6,213,2.0
23555,180000.0,Working,M,Y,Y,1,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,,3.0,-37.0,41,162,15,301,0.0
23556,81000.0,Commercial associate,F,N,Y,0,Secondary / secondary special,Married,House / apartment,1,0,0,Sales staff,2.0,-16.0,42,250,9,218,2.0
23557,202500.0,State servant,M,N,Y,1,Higher education,Married,House / apartment,1,0,0,Core staff,3.0,-28.0,29,171,6,165,2.0
23558,144000.0,Pensioner,F,N,Y,0,Secondary / secondary special,Married,House / apartment,1,0,0,,2.0,-55.0,63,339,unemployed,unemployed,2.0
23559,225000.0,Working,F,N,Y,2,Higher education,Married,House / apartment,1,0,0,,4.0,-18.0,27,174,7,150,1.0
23560,67500.0,Working,F,N,Y,2,Secondary / secondary special,Married,House / apartment,1,0,0,Cleaning staff,4.0,-27.0,42,300,1,351,2.0
23561,270000.0,Working,F,Y,Y,0,Secondary / secondary special,Separated,House / apartment,1,0,0,,1.0,-39.0,46,181,1,10,1.0
23562,67500.0,Working,F,N,Y,1,Secondary / secondary special,Separated,House / apartment,1,3,0,Accountants,2.0,-6.0,30,176,5,262,0.0
23563,225000.0,Pensioner,M,Y,Y,0,Secondary / secondary special,Married,House / apartment,1,0,0,,2.0,-17.0,63,214,unemployed,unemployed,1.0
23564,135000.0,Working,F,N,N,0,Secondary / secondary special,Married,House / apartment,1,2,0,Managers,2.0,-20.0,44,335,20,71,1.0
23565,103500.0,Working,M,Y,Y,0,Secondary / secondary special,Married,House / apartment,1,0,0,,2.0,-54.0,50,293,3,258,0.0
23566,900000.0,Working,M,Y,Y,0,Higher education,Married,House / apartment,1,0,0,Drivers,2.0,-45.0,52,255,3,210,1.0
23567,144000.0,Pensioner,F,N,Y,0,Secondary / secondary special,Married,House / apartment,1,0,0,,2.0,-16.0,63,339,unemployed,unemployed,2.0
23568,202500.0,Commercial associate,M,N,Y,1,Secondary / secondary special,Married,House / apartment,1,0,0,Drivers,3.0,-24.0,44,124,2,273,1.0
23569,337500.0,Working,F,Y,N,1,Higher education,Married,House / apartment,1,0,0,,3.0,-8.0,28,322,7,52,2.0
23570,67500.0,Working,M,Y,N,0,Higher education,Single / not married,House / apartment,1,0,0,Laborers,1.0,-52.0,34,322,5,262,1.0
23571,112500.0,Working,F,N,Y,2,Secondary / secondary special,Married,House / apartment,1,2,0,Laborers,4.0,-46.0,32,195,7,13,1.0
23572,90000.0,Pensioner,F,N,Y,0,Higher education,Married,House / apartment,1,1,0,,2.0,-7.0,61,21,unemployed,unemployed,0.0
23573,45000.0,Pensioner,F,Y,Y,0,Higher education,Married,House / apartment,1,1,0,,2.0,-12.0,61,155,unemployed,unemployed,1.0
23574,135000.0,Working,F,Y,Y,1,Higher education,Married,House / apartment,1,0,0,,3.0,-52.0,33,26,1,356,0.0
23575,315000.0,Working,M,Y,Y,0,Higher education,Married,House / apartment,1,0,0,Sales staff,2.0,-10.0,23,45,3,111,1.0
23576,202500.0,Working,F,N,Y,0,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,2.0,-54.0,43,234,7,324,2.0
23577,180000.0,Working,F,Y,Y,0,Higher education,Separated,House / apartment,1,0,0,,1.0,-14.0,47,114,23,74,2.0
23578,135000.0,Pensioner,F,N,Y,0,Secondary / secondary special,Married,House / apartment,1,0,0,,2.0,-47.0,59,112,unemployed,unemployed,0.0
23579,45000.0,Commercial associate,F,N,Y,0,Secondary / secondary special,Married,House / apartment,1,3,0,Sales staff,2.0,-54.0,43,29,3,294,2.0
23580,180000.0,Working,F,Y,N,0,Higher education,Married,House / apartment,1,3,0,Managers,2.0,-55.0,41,219,0,347,0.0
23581,202500.0,Working,F,N,Y,0,Higher education,Married,House / apartment,1,0,0,,2.0,-26.0,53,99,7,277,0.0
23582,162000.0,Working,F,N,Y,0,Higher education,Single / not married,House / apartment,1,0,0,,1.0,-52.0,55,19,9,203,2.0
23583,180000.0,Working,F,N,N,0,Higher education,Married,House / apartment,1,0,0,Accountants,2.0,-44.0,27,93,1,339,0.0
23584,90000.0,Working,M,Y,Y,0,Secondary / secondary special,Married,House / apartment,1,3,0,Low-skill Laborers,2.0,-25.0,46,246,5,352,0.0
23585,103500.0,Pensioner,M,N,Y,0,Secondary / secondary special,Married,House / apartment,1,0,0,,2.0,-15.0,63,249,unemployed,unemployed,0.0
23586,180000.0,Working,F,N,Y,0,Secondary / secondary special,Married,House / apartment,1,0,0,Sales staff,2.0,-21.0,36,37,4,218,0.0
23587,225000.0,Pensioner,F,N,Y,0,Higher education,Married,House / apartment,1,0,0,,2.0,-44.0,64,242,unemployed,unemployed,1.0
23588,288000.0,Working,F,N,Y,0,Secondary / secondary special,Married,House / apartment,1,0,0,,2.0,-38.0,54,153,12,71,1.0
23589,180000.0,Commercial associate,M,N,Y,0,Secondary / secondary special,Married,House / apartment,1,3,0,Security staff,2.0,-44.0,52,181,9,62,2.0
